book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,genres
8742,34941,34941,3304766,71,099409968,9780099409960,"Terry Brooks, George Lucas",1999.0,The Phantom Menace,Star Wars - Episode I: The Phantom Menace,eng,3.55,11602,13106,505,392,1660,4408,3677,2969,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Media Tie In,Star Wars;Science Fiction;Fiction;Fantasy;Science Fiction Fantasy;Adventure;Audiobook;Space,Space Opera;Novels;Media Tie In"
8781,13074,13074,1371155,41,044669567X,9780446695670,Carl Hiaasen,1993.0,Strip Tease,Strip Tease,en-US,3.82,11308,12460,578,94,580,3544,5464,2778,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Mystery;Humor;Mystery,Crime;Thriller;Humor,Comedy;Audiobook;Thriller,Mystery Thriller;Literature,American;Adult Fiction"
8792,17877,17877,320469,313,0486434095,9780486434090,"Fyodor Dostoyevsky, Ergin Altay",1861.0,Записки из Мёртвого дома,The House of the Dead,eng,4.03,8354,12384,804,110,493,2539,4979,4263,https://images.gr-assets.com/books/1327908745m/17877.jpg,https://images.gr-assets.com/books/1327908745s/17877.jpg,"Classics;Fiction;Cultural,Russia;Literature,Russian Literature;Literature;Novels;Literature,19th Century;Philosophy;Classics,Classic Literature;Historical,Historical Fiction"
8801,22304,22304,2512697,29,0743231511,9780743231510,Douglas Coupland,1994.0,Life after God,Life After God,eng,3.82,8659,10035,432,132,771,2733,3511,2888,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Short Stories;Cultural,Canada;Contemporary;Literature;Religion;Novels;Literary Fiction;Philosophy;Literature,20th Century"
8802,12786,12786,737109,51,0143036939,9780143036940,John Berendt,2005.0,The City of Falling Angels,The City of Falling Angels,eng,3.52,11333,12540,1559,301,1365,4425,4358,2091,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Nonfiction;Travel;History;Cultural,Italy;Crime,True Crime;Mystery;Autobiography,Memoir;Mystery,Crime;Audiobook;Historical"
8806,37619,37619,1892269,71,0312980388,9780312980380,Wilbur Smith,1995.0,Warlock: A Novel of Ancient Egypt,"Warlock (Ancient Egypt, #3)",eng,4.02,9718,11058,300,159,477,2329,4110,3983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Historical,Historical Fiction;Fiction;Historical;Northern Africa,Egypt;Fantasy;Adventure;Thriller;Novels;Cultural,Africa;Action"
8811,31493,31493,31735,29,0345452887,9780345452890,Fannie Flagg,1998.0,,"Standing in the Rainbow (Elmwood Springs, #2)",eng,4.02,11856,12872,884,109,495,2858,4991,4419,https://images.gr-assets.com/books/1304980220m/31493.jpg,https://images.gr-assets.com/books/1304980220s/31493.jpg,"Fiction;Humor;Womens Fiction,Chick Lit;American,Southern;Historical,Historical Fiction;Adult Fiction;Contemporary;Family;Audiobook;Novels"
8814,4599,4599,859386,36,0786886323,9780786886330,Glen David Gold,2001.0, Carter Beats the Devil,Carter Beats the Devil,eng,4.09,10000,10976,901,88,426,1968,4443,4051,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Historical,Historical Fiction;Mystery;Historical;Fantasy,Magic;Fantasy;Literature;Novels;Adventure;Contemporary"
8842,23232,23232,1009041,10,0375836578,9780375836570,David Levithan,2004.0,The Realm of Possibility,The Realm of Possibility,en-US,3.94,13390,13768,1161,328,892,3036,4504,5008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Young Adult;Poetry;LGBT;Fiction;Contemporary;Romance;Realistic Fiction;LGBT,Queer;Short Stories;Young Adult,Teen"
8850,2049,2049,1616,105,0394758269,9780394758270,Raymond Chandler,1942.0,The High Window,"The High Window (Philip Marlowe, #3)",eng,4.08,11080,12235,535,41,236,2427,5534,3997,https://images.gr-assets.com/books/1466754245m/2049.jpg,https://images.gr-assets.com/books/1466754245s/2049.jpg,"Mystery;Fiction;Mystery,Crime;Mystery,Noir;Mystery,Detective;Classics;Mystery,Hard Boiled;Novels;Literature,American;Thriller,Mystery Thriller"
8864,3762,3762,1098834,92,0142003255,9780142003250,Ian Fleming,1963.0,On Her Majesty's Secret Service,"On Her Majesty's Secret Service (James Bond, #11)",eng,3.94,11612,13203,488,111,551,3350,5231,3960,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Thriller;Spy Thriller,Espionage;Adventure;Mystery;Thriller,Mystery Thriller;Classics;Audiobook;Suspense;European Literature,British Literature"
8867,41918,41918,729410,20,0385265565,9780385265560,Alex Kotlowitz,1991.0,There Are No Children Here: The Story of Two Boys Growing Up in the Other America,There are No Children Here: The Story of Two Boys Growing Up in the Other America,eng,4.25,10312,10655,764,68,267,1448,4043,4829,https://images.gr-assets.com/books/1320394274m/41918.jpg,https://images.gr-assets.com/books/1320394274s/41918.jpg,"Nonfiction;Sociology;History;Education;Race;Social Issues,Poverty;Biography;Social Movements,Social Justice;Politics;Academic,School"
8893,13658,13658,215093,57,044101125X,9780441011250,Ursula K. Le Guin,2001.0,The Other Wind,"The Other Wind (Earthsea Cycle, #6)",en-GB,4.06,11325,13218,597,97,467,2734,5203,4717,https://images.gr-assets.com/books/1309285821m/13658.jpg,https://images.gr-assets.com/books/1309285821s/13658.jpg,"Fantasy;Fiction;Young Adult;Fantasy,Dragons;Fantasy,High Fantasy;Science Fiction;Science Fiction Fantasy;Fantasy,Magic;Classics;Fantasy,Epic Fantasy"
8906,2677,2677,2854559,27,0486287599,9780486287590,Jonathan Swift,1729.0,A Modest Proposal and Other Satirical Works,A Modest Proposal and Other Satirical Works,eng,4.04,12499,12988,168,141,514,2764,4782,4787,https://images.gr-assets.com/books/1264316062m/2677.jpg,https://images.gr-assets.com/books/1264316062s/2677.jpg,"Classics;Fiction;Humor;Writing,Essays;Literature;Philosophy;Politics;Cultural,Ireland;Literature,18th Century;European Literature,Irish Literature"
8915,2067,2067,598404,23,067003472X,9780670034730,Daniel C. Dennett,2006.0,Breaking the Spell: Religion as a Natural Phenomenon,Breaking the Spell: Religion as a Natural Phenomenon,en-US,3.89,8381,9366,383,312,573,2006,3457,3018,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Religion;Philosophy;Nonfiction;Science;Religion,Atheism;Psychology;Biology,Evolution;Sociology;Spirituality;Philosophy,Skepticism"
8920,25148,25148,25897,10,0671027638,9780671027640,Arthur Nersesian,1997.0,The Fuck-Up,The Fuck-Up,en-US,3.56,8980,9164,389,381,1048,2863,2845,2027,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Novels;Humor;Contemporary;Young Adult,Coming Of Age;New York;Literature;Young Adult;Literary Fiction;Dark"
8930,1823,1823,5946,20,0743233212,9780743233220,Jon Ronson,2001.0,Them: Adventures with Extremists,Them: Adventures with Extremists,en-US,3.94,9081,11362,833,71,394,2648,5284,2965,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Nonfiction;Politics;Writing,Journalism;Humor;Audiobook;Sociology;Psychology;Religion;History;Writing,Essays"
8944,40293,40293,1348187,26,0812508645,9780812508640,Orson Scott Card,1996.0,Pastwatch: The Redemption of Christopher Columbus,Pastwatch: The Redemption of Christopher Columbus,en-US,3.96,11922,12460,867,239,685,2667,4578,4291,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Science Fiction;Fiction;Science Fiction,Time Travel;Historical,Historical Fiction;Fantasy;Science Fiction,Alternate History;Science Fiction Fantasy;Historical;Speculative Fiction;Novels"
8949,32812,32812,9771852,355,0140441050,9780140441060,"Dante Alighieri, Dorothy L. Sayers, Barbara Reynolds",1320.0,Paradiso,"Paradiso (The Divine Comedy, #3)",eng,3.94,9701,12570,397,268,934,2867,3699,4802,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Classics;Poetry;Fiction;Literature;Religion;European Literature,Italian Literature;Historical,Medieval;Fantasy;Philosophy;Cultural,Italy"
8973,9865,9865,1003150,82,009959241X,9780099592420,Salman Rushdie,1995.0,The Moor's Last Sigh,The Moor's Last Sigh,eng,3.92,9459,10731,510,147,583,2410,4406,3185,https://images.gr-assets.com/books/1359386233m/9865.jpg,https://images.gr-assets.com/books/1359386233s/9865.jpg,"Fiction;Cultural,India;Magical Realism;Literature;Historical,Historical Fiction;Novels;Contemporary;Asian Literature,Indian Literature;Literary Fiction;Cultural,Asia"
8987,32428,25553227,442704,60,0425136981,9780425136980,"Leigh Nichols, Dean Koontz",1987.0,Shadow Fires,Shadow Fires,eng,3.77,9490,11663,260,182,789,3662,3917,3113,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Horror;Fiction;Thriller;Suspense;Mystery;Thriller,Mystery Thriller;Science Fiction;Literature,American;Audiobook;Fantasy"
8995,8087,8087,2321293,10,0441012396,9780441012400,Robin McKinley,1993.0,Deerskin,Deerskin,en-US,3.88,15982,17728,1124,620,1328,3806,5810,6164,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fantasy;Fantasy,Fairy Tales;Fiction;Young Adult;Romance;Retellings;Science Fiction Fantasy;Fantasy,High Fantasy;Fantasy,Magic;Adult"
8996,4339,4339,8018,51,0679735259,9780679735250,Michael Herr,1977.0,Dispatches,Dispatches,en-GB,4.24,10383,11599,751,141,341,1629,3982,5506,https://images.gr-assets.com/books/1343099128m/4339.jpg,https://images.gr-assets.com/books/1343099128s/4339.jpg,"Nonfiction;History;War;Autobiography,Memoir;Writing,Journalism;War,Military Fiction;Military,Military History;Biography;North American Hi...,American History;Cultural,Asia"
9017,39916,39916,1018527,20,0375714685,9780375714690,David B.,2002.0,,Epileptic,eng,3.9,10414,10955,561,275,840,2448,3571,3821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Sequential Art,Graphic Novels;Sequential Art,Comics;Autobiography,Memoir;Nonfiction;Graphic Novels Comics;Biography;Biography,Autobiography;Sequential Art,Comix;Cultural,France;Disability"
9019,10090,10090,1023122,20,0886779065,9780886779060,Tad Williams,1999.0,Mountain of Black Glass,"Mountain of Black Glass (Otherland, #3)",en-US,4.04,11576,12284,178,124,531,2480,4750,4399,https://images.gr-assets.com/books/1309992323m/10090.jpg,https://images.gr-assets.com/books/1309992323s/10090.jpg,"Fantasy;Science Fiction;Fiction;Science Fiction,Cyberpunk;Science Fiction Fantasy;Speculative Fiction;Adventure;Fantasy,Epic Fantasy;Epic;Fantasy,Urban Fantasy"
9025,5942,5942,832960,58,0375724370,9780375724370,Michael Ondaatje,2000.0,Anil's Ghost,Anil's Ghost,eng,3.54,11184,12605,1025,338,1340,4228,4590,2109,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Literary Fiction;Cultural,Asia;Contemporary;Mystery;Novels;War;Cultural,Canada;Historical;Literature,Canadian Literature;Cultural,India"
9032,4099,4099,7809,17,020161622X,9780201616220,"Andrew Hunt, Dave Thomas",1999.0,The Pragmatic Programmer: From Journeyman to Master,The Pragmatic Programmer: From Journeyman to Master,en-US,4.31,9416,10466,549,67,229,1218,3841,5111,https://images.gr-assets.com/books/1401432508m/4099.jpg,https://images.gr-assets.com/books/1401432508s/4099.jpg,"Computer Science,Programming;Science,Computer Science;Science,Technology;Nonfiction;Computer Science,Software;Computer Science,Technical;Computer Science,Coding;Computer Science,Computers;Science,Engineering;Science"
9036,24724,24724,3159281,24,0142003808,9780142003800,"T.C. Boyle, Richard Poe",2003.0,Drop City,Drop City,eng,3.83,9313,9982,911,158,617,2465,4226,2516,https://images.gr-assets.com/books/1327936131m/24724.jpg,https://images.gr-assets.com/books/1327936131s/24724.jpg,"Fiction;Historical,Historical Fiction;Novels;Literature;Literary Fiction;Contemporary;Literature,American;Humor;Cultural,Counter Culture;The United States Of America"
9044,43780,43780,5192748,14,0679410503,9780679410510,"Anne Rice, Robert O'Keefe, F. Murray Abraham, Michael York, Kate Nelligan, David Purdham",1989.0,The Vampire Chronicles,"Vampire Chronicles: Interview with the Vampire, The Vampire Lestat, The Queen of the Damned (Anne Rice)",eng,4.25,9592,11241,182,201,382,1559,3320,5779,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Horror;Fiction;Fantasy;Paranormal,Vampires;Classics;Fantasy,Paranormal;Gothic;Fantasy,Supernatural;Fantasy,Urban Fantasy;Romance"
9048,2002,2002,8621948,5,043932162X,9780439321620,J.K. Rowling,2001.0,,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,eng,4.4,10736,11732,185,106,304,1548,2595,7179,https://images.gr-assets.com/books/1479775271m/2002.jpg,https://images.gr-assets.com/books/1479775271s/2002.jpg,"Fantasy;Fiction;Young Adult;Childrens;Fantasy,Magic;Science Fiction Fantasy;Novels;Childrens,Middle Grade;European Literature,British Literature;Reference"
9055,25790,25790,26510,6,0618640142,9780618640140,"Alan Lee, Ian McKellen",2005.0,The Lord of the Rings Sketchbook,The Lord of the Rings Sketchbook,eng,4.26,9067,9151,65,268,357,1245,2123,5158,https://images.gr-assets.com/books/1416453209m/25790.jpg,https://images.gr-assets.com/books/1416453209s/25790.jpg,"Art;Fantasy;Fiction;Reference;Culture,Film;Fantasy,High Fantasy;Sequential Art,Graphic Novels;Art,Photography;Classics;Adult"
9083,4261,4261,7951,42,01573223565,9781573223560,Nick Hornby,2003.0,31 Songs,Songbook,en-US,3.56,8999,11085,485,363,1032,3811,3744,2135,https://images.gr-assets.com/books/1417984618m/4261.jpg,https://images.gr-assets.com/books/1417984618s/4261.jpg,"Music;Nonfiction;Writing,Essays;Autobiography,Memoir;Short Stories;Contemporary;Culture,Pop Culture;European Literature,British Literature;Humor;Biography"
9084,32987,32987,1040051,21,0812975294,9780812975290,Tom Brokaw,1998.0,The Greatest Generation,The Greatest Generation,,3.99,12346,13555,908,183,643,2922,5208,4599,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"History;Nonfiction;War,World War II;Biography;North American Hi...,American History;War;Historical;War,Military Fiction;Autobiography,Memoir;Military,Military History"
9111,4364,4364,1121396,27,0375703403,9780375703410,Suketu Mehta,2004.0,Maximum City: Bombay Lost and Found,Maximum City: Bombay Lost and Found,eng,3.91,7894,8417,629,126,428,1931,3523,2409,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Cultural,India;Nonfiction;Travel;History;Asian Literature,Indian Literature;Cultural,Asia;Geography,Cities;Autobiography,Memoir;Sociology;Cultural"
9113,10105,10105,12842,21,0312352182,9780312352190,Carolly Erickson,1980.0,The Last Wife of Henry VIII,The Last Wife of Henry VIII,en-US,3.88,10172,10684,438,155,569,2798,4014,3148,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Historical,Historical Fiction;Fiction;Historical;English History,Tudor Period;European Literature,British Literature;Romance;Literature,16th Century;Adult;Adult Fiction;Audiobook"
9116,31300,31300,937152,162,0451199928,9780451199930,Agatha Christie,1964.0,A Caribbean Mystery,"A Caribbean Mystery (Miss Marple, #10)",eng,3.77,14459,17371,787,119,899,5710,6728,3915,https://images.gr-assets.com/books/1309280346m/31300.jpg,https://images.gr-assets.com/books/1309280346s/31300.jpg,"Mystery;Fiction;Mystery,Crime;Classics;Thriller,Mystery Thriller;Mystery,Detective;Audiobook;European Literature,British Literature;Thriller;Mystery,Murder Mystery"
9119,43841,43841,6417933,13,0345396685,9780345396690,Sharon Kay Penman,1994.0,When Christ and His Saints Slept,"When Christ and His Saints Slept  (Henry II & Eleanor of Aquitaine, #1)",eng,4.27,10761,11624,665,143,274,1528,4067,5612,https://images.gr-assets.com/books/1333577582m/43841.jpg,https://images.gr-assets.com/books/1333577582s/43841.jpg,"Historical,Historical Fiction;Fiction;Historical;Historical,Medieval;European Literature,British Literature;Literature,12th Century;Historical,Plantagenet;Cultural,France;Romance;War"
9139,5417,5417,14960,4,0517219026,9780517219030,Stephen King,1983.0,Three Complete Novels: Carrie/Salem's Lot/The Shining,Carrie / 'Salem's Lot / The Shining,eng,4.52,11063,11182,66,82,134,970,2715,7281,https://images.gr-assets.com/books/1376725117m/5417.jpg,https://images.gr-assets.com/books/1376725117s/5417.jpg,"Horror;Fiction;Classics;Thriller;Adult;Fantasy;Fantasy,Paranormal;Paranormal,Vampires;Anthologies,Collections;Academic,School"
